"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WDMV"
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-08-29","0.00","0.0","96","74",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-08-30","0.00","0.0","102","76",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-08-31","0.00","0.0","103","79",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-01","0.00","0.0","102","79",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-02","0.00","0.0","102","77",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-03","0.00","0.0","100","76",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-04","0.00","0.0","101","76",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-05","0.00","0.0","100","77",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-06","0.00","0.0","98","78",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-07","0.00","0.0","101","77",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-08","0.63","0.0","101","73",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-09","0.04","0.0","94","75",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-10","0.04","0.0","100","75",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-11","0.02","0.0","101","74",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-12","0.00","0.0","95","73",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-13","0.00","0.0","98","75",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-14","0.00","0.0","99","76",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-15","0.00","0.0","97","75",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-16","0.00","0.0","97","74",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-17","0.00","0.0","98","75",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-18","0.31","0.0","100","76",
