"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WDMV"
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-04-21","0.00","0.0","91","69",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-04-22","0.00","0.0","85","62",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-04-23","0.00","0.0","84","60",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-04-24","0.00","0.0","86","60",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-04-25","0.00","0.0","85","60",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-04-26","0.00","0.0","84","59",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-04-27","0.00","0.0","88","57",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-04-28","0.00","0.0","88","57",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-04-29","0.00","0.0","88","59",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-04-30","0.00","0.0","89","63",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-01","0.00","0.0","88","69",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-02","0.00","0.0","87","70",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-03","0.00","0.0","92","71",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-04","0.00","0.0","94","71",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-05","0.00","0.0","88","67",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-06","0.65","0.0","80","66",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-07","0.56","0.0","83","64",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-08","0.20","0.0","82","64",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-09","0.00","0.0","87","66",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-10","0.00","0.0","90","69",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-11","0.29","0.0","86","65",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-12","0.07","0.0","78","65",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-13","0.00","0.0","86","70",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-14","0.00","0.0","90","70",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-15","0.00","0.0","90","72",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-16","0.00","0.0","92","73",
