"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WDMV"
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-05-24","0.00",,"87","70",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-05-25","0.15",,"85","64",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-05-26","0.00",,"89",,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-05-27","0.00",,"89","68",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-05-28","0.00",,"89",,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-05-29","0.00",,"89",,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-05-30","0.00",,"90","68",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-05-31","0.00",,"92","65",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-01","0.00",,"92","63",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-02","0.00",,"92","63",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-03","0.00",,"93","64",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-04","0.00",,"91","66",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-05","0.00",,"90","66",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-06","0.00",,"91","71",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-07","0.00",,"92","67",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-08","0.40",,"94","69",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-09","0.00",,"92","66",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-10","0.62",,"91","67",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-11","0.35",,"90","65",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-12","0.46",,"90","64",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-13","0.00",,"93","66",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-14","0.00",,"93","73",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-15","0.00",,"92","76",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-16","0.06",,"90","71",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-17","0.00",,"90","66",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-18","0.00",,"87","71",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-19","0.25",,"89","68",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-20","0.07",,"89","72",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-21","0.00",,"91","71",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-22","0.00",,"94","69",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-23","0.03",,"94","71",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-24","0.01",,"92","71",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-25","0.00",,"93","73",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-26","0.00",,"93","72",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-27","0.24",,"88","73",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-28","0.00",,"90","70",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-29","0.06",,"89","73",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-06-30","0.00",,"93","71",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-07-01","0.00",,"94","84",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-07-02","0.68",,"92","71",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-07-03","0.16",,"89","73",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-07-04","0.19",,"87","72",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-07-05","0.26",,"85","69",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-07-06","0.00",,"87","71",
